class Sort.SelectionSort,20,0,343834
class Sort.SelectionSort,20,1,59016
class Sort.SelectionSort,20,2,65003
class Sort.SelectionSort,20,3,78261
class Sort.SelectionSort,20,4,84676
class Sort.SelectionSort,20,5,60299
class Sort.SelectionSort,20,6,82110
class Sort.SelectionSort,20,7,62010
class Sort.SelectionSort,20,8,67570
class Sort.SelectionSort,20,9,67997
class Sort.SelectionSort,20,10,65431
class Sort.SelectionSort,20,11,52174
class Sort.SelectionSort,20,12,47470
class Sort.SelectionSort,20,13,53457
class Sort.SelectionSort,20,14,52601
class Sort.SelectionSort,20,15,50035
class Sort.SelectionSort,20,16,47042
class Sort.SelectionSort,20,17,53029
class Sort.SelectionSort,20,18,45759
class Sort.SelectionSort,20,19,52601
class Sort.SelectionSort,20,20,50463
class Sort.SelectionSort,20,21,38062
class Sort.SelectionSort,20,22,20955
class Sort.SelectionSort,20,23,22238
class Sort.SelectionSort,20,24,25232
class Sort.SelectionSort,20,25,20099
class Sort.SelectionSort,20,26,20527
class Sort.SelectionSort,20,27,19244
class Sort.SelectionSort,20,28,20955
class Sort.SelectionSort,20,29,23948
class Sort.SelectionSort,100,0,1016534
class Sort.SelectionSort,100,1,890805
class Sort.SelectionSort,100,2,872843
class Sort.SelectionSort,100,3,930576
class Sort.SelectionSort,100,4,846328
class Sort.SelectionSort,100,5,871560
class Sort.SelectionSort,100,6,851033
class Sort.SelectionSort,100,7,946827
class Sort.SelectionSort,100,8,868139
class Sort.SelectionSort,100,9,939985
class Sort.SelectionSort,100,10,915181
class Sort.SelectionSort,100,11,690662
class Sort.SelectionSort,100,12,665858
class Sort.SelectionSort,100,13,623948
class Sort.SelectionSort,100,14,610263
class Sort.SelectionSort,100,15,798003
class Sort.SelectionSort,100,16,615823
class Sort.SelectionSort,100,17,663720
class Sort.SelectionSort,100,18,624376
class Sort.SelectionSort,100,19,623521
class Sort.SelectionSort,100,20,608980
class Sort.SelectionSort,100,21,622665
class Sort.SelectionSort,100,22,678260
class Sort.SelectionSort,100,23,842479
class Sort.SelectionSort,100,24,821097
class Sort.SelectionSort,100,25,839913
class Sort.SelectionSort,100,26,820241
class Sort.SelectionSort,100,27,872843
class Sort.SelectionSort,100,28,712473
class Sort.SelectionSort,100,29,611118
class Sort.SelectionSort,1000,0,787481354
class Sort.SelectionSort,1000,1,779943943
class Sort.SelectionSort,1000,2,791511143
class Sort.SelectionSort,1000,3,785046289
class Sort.SelectionSort,1000,4,779931969
class Sort.SelectionSort,1000,5,781367178
class Sort.SelectionSort,1000,6,806818182
class Sort.SelectionSort,1000,7,782051852
class Sort.SelectionSort,1000,8,780405810
class Sort.SelectionSort,1000,9,809788242
class Sort.SelectionSort,1000,10,788396963
class Sort.SelectionSort,1000,11,781287633
class Sort.SelectionSort,1000,12,798668369
class Sort.SelectionSort,1000,13,796576283
class Sort.SelectionSort,1000,14,785139090
class Sort.SelectionSort,1000,15,791804514
class Sort.SelectionSort,1000,16,787467242
class Sort.SelectionSort,1000,17,779484642
class Sort.SelectionSort,1000,18,845094546
class Sort.SelectionSort,1000,19,824134342
class Sort.SelectionSort,1000,20,800194668
class Sort.SelectionSort,1000,21,808229869
class Sort.SelectionSort,1000,22,787880784
class Sort.SelectionSort,1000,23,822636695
class Sort.SelectionSort,1000,24,779095477
class Sort.SelectionSort,1000,25,795007646
class Sort.SelectionSort,1000,26,782760476
class Sort.SelectionSort,1000,27,792495603
class Sort.SelectionSort,1000,28,778895762
class Sort.SelectionSort,1000,29,782278509
